CaseId,Title,Archetype,ArchetypeName,PrimaryStateOwner,Grains,DataContracts,Detectors,DetectionMode,AIRole
CASE-506,Multi-Broker Spoofing,spoof_layer,Spoofing / layering / deceptive liquidity,OrderBookGrain,OrderBookGrain;ParticipantInstrumentGrain;TraderGrain;AccountGrain;RuleEvaluationWorkerGrain,OrderEvent;ExecutionEvent;BookSnapshot,Cancellation Ratio; Order Lifetime; Displayed-Size Anomaly; Multi-Level Depth Pressure; Opposite-Side Execution,Rules; AI not required,Not required for core detection.
CASE-507,Multi-Venue Spoofing,spoof_layer,Spoofing / layering / deceptive liquidity,OrderBookGrain,OrderBookGrain;ParticipantInstrumentGrain;TraderGrain;AccountGrain;RuleEvaluationWorkerGrain,OrderEvent;ExecutionEvent;BookSnapshot,Cancellation Ratio; Order Lifetime; Displayed-Size Anomaly; Multi-Level Depth Pressure; Opposite-Side Execution,Rules; AI not required,Not required for core detection.
CASE-508,Beneficial-Owner Cross-Broker Self-Trade,coordination,Related-account / coordinated-group behavior,CoordinationWindowGrain,CoordinationWindowGrain;RelationshipGrain;AccountGrain;BeneficialOwnerGrain;ParticipantInstrumentGrain;RuleEvaluationWorkerGrain,ExecutionEvent;OrderEvent;RelationshipEvent;AccountReference,Self / Related Beneficial Owner; Time / Price / Quantity Matching; Circular Transaction Graph; Cross-Venue Synchronization; Related-Account Graph,Rules + relationship/beneficial-owner data; AI/ML optional for unknown clusters,Optional later for discovering unknown clusters; known relationships remain deterministic.
CASE-509,Nominee Account Rotation,coordination,Related-account / coordinated-group behavior,CoordinationWindowGrain,CoordinationWindowGrain;RelationshipGrain;AccountGrain;BeneficialOwnerGrain;ParticipantInstrumentGrain;RuleEvaluationWorkerGrain,ExecutionEvent;OrderEvent;RelationshipEvent;AccountReference,Self / Related Beneficial Owner; Related-Account Graph; Time / Price / Quantity Matching,Rules + relationship/beneficial-owner data; AI/ML optional for unknown clusters,Optional later for discovering unknown clusters; known relationships remain deterministic.
CASE-510,Trader-Identifier Switching,evasion,Threshold / identity / surveillance-evasion behavior,RelationshipGrain,RelationshipGrain;AccountGrain;TraderGrain;ParticipantInstrumentGrain;CoordinationWindowGrain;RuleEvaluationWorkerGrain,OrderEvent;ExecutionEvent;IdentifierEvent;RelationshipEvent,Trade-Report Timing / Accuracy; Time / Price / Quantity Matching,Rules + identity/relationship resolution; AI not required,Not required; entity-resolution AI could enrich later.
CASE-511,Algorithm-Identifier Switching,probing_algo,Probing / algorithmic liquidity discovery abuse,OrderBookGrain,OrderBookGrain;ParticipantInstrumentGrain;InstrumentGrain;RuleEvaluationWorkerGrain,OrderEvent;ExecutionEvent;BookSnapshot,Trade-Report Timing / Accuracy; Time / Price / Quantity Matching; Order-Message Burst Rate; Order Lifetime; Cross-Venue Synchronization,Rules; AI/ML optional for adaptive algorithm patterns,Optional later for adaptive/novel algorithm patterns; core scenarios are rules.
CASE-512,Subaccount Cycling,evasion,Threshold / identity / surveillance-evasion behavior,RelationshipGrain,RelationshipGrain;AccountGrain;TraderGrain;ParticipantInstrumentGrain;CoordinationWindowGrain;RuleEvaluationWorkerGrain,OrderEvent;ExecutionEvent;IdentifierEvent;RelationshipEvent,Related-Account Graph; Position Concentration,Rules + identity/relationship resolution; AI not required,Not required; entity-resolution AI could enrich later.
CASE-513,Temporal Threshold Evasion,evasion,Threshold / identity / surveillance-evasion behavior,RelationshipGrain,RelationshipGrain;AccountGrain;TraderGrain;ParticipantInstrumentGrain;CoordinationWindowGrain;RuleEvaluationWorkerGrain,OrderEvent;ExecutionEvent;IdentifierEvent;RelationshipEvent,Related-Account Graph; Position Concentration,Rules + identity/relationship resolution; AI not required,Not required; entity-resolution AI could enrich later.
CASE-514,Cross-Security Threshold Evasion,evasion,Threshold / identity / surveillance-evasion behavior,RelationshipGrain,RelationshipGrain;AccountGrain;TraderGrain;ParticipantInstrumentGrain;CoordinationWindowGrain;RuleEvaluationWorkerGrain,OrderEvent;ExecutionEvent;IdentifierEvent;RelationshipEvent,Related-Account Graph; Position Concentration,Rules + identity/relationship resolution; AI not required,Not required; entity-resolution AI could enrich later.
CASE-515,Common-Funding Coordinated Trading,coordination,Related-account / coordinated-group behavior,CoordinationWindowGrain,CoordinationWindowGrain;RelationshipGrain;AccountGrain;BeneficialOwnerGrain;ParticipantInstrumentGrain;RuleEvaluationWorkerGrain,ExecutionEvent;OrderEvent;RelationshipEvent;AccountReference,Self / Related Beneficial Owner; Related-Account Graph; Time / Price / Quantity Matching,Rules + relationship/beneficial-owner data; AI/ML optional for unknown clusters,Optional later for discovering unknown clusters; known relationships remain deterministic.
CASE-516,Common-Withdrawal Coordinated Trading,coordination,Related-account / coordinated-group behavior,CoordinationWindowGrain,CoordinationWindowGrain;RelationshipGrain;AccountGrain;BeneficialOwnerGrain;ParticipantInstrumentGrain;RuleEvaluationWorkerGrain,ExecutionEvent;OrderEvent;RelationshipEvent;AccountReference,Self / Related Beneficial Owner; Related-Account Graph; Time / Price / Quantity Matching,Rules + relationship/beneficial-owner data; AI/ML optional for unknown clusters,Optional later for discovering unknown clusters; known relationships remain deterministic.
CASE-517,Synchronized-Access Trading Scheme,coordination,Related-account / coordinated-group behavior,CoordinationWindowGrain,CoordinationWindowGrain;RelationshipGrain;AccountGrain;BeneficialOwnerGrain;ParticipantInstrumentGrain;RuleEvaluationWorkerGrain,ExecutionEvent;OrderEvent;RelationshipEvent;AccountReference,Price Impact; Volume Participation; Rapid Position Reversal,Rules + relationship/beneficial-owner data; AI/ML optional for unknown clusters,Optional later for discovering unknown clusters; known relationships remain deterministic.
CASE-518,Related-Account Order Relay,coordination,Related-account / coordinated-group behavior,CoordinationWindowGrain,CoordinationWindowGrain;RelationshipGrain;AccountGrain;BeneficialOwnerGrain;ParticipantInstrumentGrain;RuleEvaluationWorkerGrain,ExecutionEvent;OrderEvent;RelationshipEvent;AccountReference,Self / Related Beneficial Owner; Related-Account Graph; Time / Price / Quantity Matching,Rules + relationship/beneficial-owner data; AI/ML optional for unknown clusters,Optional later for discovering unknown clusters; known relationships remain deterministic.
CASE-519,Position-Limit Evasion Through Related Accounts,coordination,Related-account / coordinated-group behavior,CoordinationWindowGrain,CoordinationWindowGrain;RelationshipGrain;AccountGrain;BeneficialOwnerGrain;ParticipantInstrumentGrain;RuleEvaluationWorkerGrain,ExecutionEvent;OrderEvent;RelationshipEvent;AccountReference,Self / Related Beneficial Owner; Related-Account Graph; Time / Price / Quantity Matching; Position Concentration; Liquidity Concentration,Rules + relationship/beneficial-owner data; AI/ML optional for unknown clusters,Optional later for discovering unknown clusters; known relationships remain deterministic.
CASE-520,Position-Limit Evasion Through Derivatives,cross_product,Cross-product / derivative / ETF / index manipulation,InstrumentRelationGrain,InstrumentRelationGrain;PositionGrain;InstrumentGrain;ParticipantInstrumentGrain;BenchmarkWindowGrain;RuleEvaluationWorkerGrain,ExecutionEvent;OrderEvent;PositionEvent;InstrumentRelationEvent;ReferencePriceEvent,Cross-Product Economic Benefit; Price Impact; Volume Participation; Related-Account Graph; Position Concentration,Rules; AI not required,Not required.
CASE-521,Non-Bona-Fide EFP/EFRP Transaction,cross_product,Cross-product / derivative / ETF / index manipulation,InstrumentRelationGrain,InstrumentRelationGrain;PositionGrain;InstrumentGrain;ParticipantInstrumentGrain;BenchmarkWindowGrain;RuleEvaluationWorkerGrain,ExecutionEvent;OrderEvent;PositionEvent;InstrumentRelationEvent;ReferencePriceEvent,Self / Related Beneficial Owner; Related-Account Graph; Time / Price / Quantity Matching,Rules; AI not required,Not required.
CASE-522,Prearranged Block-Trade Abuse,wash_matched,Wash / matched / self / circular trading,ParticipantInstrumentGrain,ParticipantInstrumentGrain;AccountGrain;BeneficialOwnerGrain;RelationshipGrain;CoordinationWindowGrain;RuleEvaluationWorkerGrain,ExecutionEvent;RelationshipEvent;AccountReference,Self / Related Beneficial Owner; Time / Price / Quantity Matching; Circular Transaction Graph,Rules; AI not required; ownership/reference data strongly improves detection,Optional later for unknown coordination clusters; not required for known-rule detection.
CASE-523,Block-Trade Front Running,front_run,Front running / trading ahead / client-order misuse,ClientOrderWindowGrain,ClientOrderWindowGrain;ParticipantInstrumentGrain;TraderGrain;AccountGrain;RoutingQualityGrain;RuleEvaluationWorkerGrain,ClientOrderEvent;ExecutionEvent;OrderEvent;RoutingDecisionEvent,Pre-Event Abnormal Trading; Time / Price / Quantity Matching; Price Impact,Rules + customer/order-source data; AI not required,Not required.
CASE-524,Delivery-Squeeze Manipulation,short_settlement,Short sale / borrow / settlement abuse,ShortSettlementGrain,ShortSettlementGrain;PositionGrain;ParticipantInstrumentGrain;AccountGrain;RuleEvaluationWorkerGrain,ShortSaleEvent;BorrowLocateEvent;SettlementEvent;ExecutionEvent;PositionEvent,Short / Borrow / Settlement Status; Position Concentration; Liquidity Concentration; Price Impact,Rules + borrow/locate/settlement data; AI not required,Not required.
CASE-525,Forced-Buy-In Manipulation,short_settlement,Short sale / borrow / settlement abuse,ShortSettlementGrain,ShortSettlementGrain;PositionGrain;ParticipantInstrumentGrain;AccountGrain;RuleEvaluationWorkerGrain,ShortSaleEvent;BorrowLocateEvent;SettlementEvent;ExecutionEvent;PositionEvent,Short / Borrow / Settlement Status; Position Concentration; Liquidity Concentration; Price Impact,Rules + borrow/locate/settlement data; AI not required,Not required.
CASE-526,Free-Float Corner,price_momentum,Price / momentum / tape manipulation,InstrumentGrain,InstrumentGrain;OrderBookGrain;ParticipantInstrumentGrain;PositionGrain;RuleEvaluationWorkerGrain,ExecutionEvent;OrderEvent;MarketStateEvent,Position Concentration; Liquidity Concentration; Price Impact,Rules; external promotion data may enrich pump/rumor variants,Not required for core detection.
CASE-527,Record-Date Squeeze,price_momentum,Price / momentum / tape manipulation,InstrumentGrain,InstrumentGrain;OrderBookGrain;ParticipantInstrumentGrain;PositionGrain;RuleEvaluationWorkerGrain,ExecutionEvent;OrderEvent;MarketStateEvent,Position Concentration; Liquidity Concentration; Price Impact,Rules; external promotion data may enrich pump/rumor variants,Not required for core detection.
CASE-528,Ex-Date Price Manipulation,price_momentum,Price / momentum / tape manipulation,InstrumentGrain,InstrumentGrain;OrderBookGrain;ParticipantInstrumentGrain;PositionGrain;RuleEvaluationWorkerGrain,ExecutionEvent;OrderEvent;MarketStateEvent,Price Impact; Volume Participation; Rapid Position Reversal; Pre-Event Abnormal Trading; Benchmark-Window Participation,Rules; external promotion data may enrich pump/rumor variants,Not required for core detection.
CASE-529,Options Exercise-Price Manipulation,cross_product,Cross-product / derivative / ETF / index manipulation,InstrumentRelationGrain,InstrumentRelationGrain;PositionGrain;InstrumentGrain;ParticipantInstrumentGrain;BenchmarkWindowGrain;RuleEvaluationWorkerGrain,ExecutionEvent;OrderEvent;PositionEvent;InstrumentRelationEvent;ReferencePriceEvent,Price Impact; Volume Participation; Rapid Position Reversal; Cross-Product Economic Benefit; Pre-Event Abnormal Trading,Rules; AI not required,Not required.
CASE-530,Pin-Risk Manipulation,cross_product,Cross-product / derivative / ETF / index manipulation,InstrumentRelationGrain,InstrumentRelationGrain;PositionGrain;InstrumentGrain;ParticipantInstrumentGrain;BenchmarkWindowGrain;RuleEvaluationWorkerGrain,ExecutionEvent;OrderEvent;PositionEvent;InstrumentRelationEvent;ReferencePriceEvent,Cross-Product Economic Benefit; Price Impact; Volume Participation; Pre-Event Abnormal Trading; Benchmark-Window Participation,Rules; AI not required,Not required.
CASE-531,Algorithm Gaming,probing_algo,Probing / algorithmic liquidity discovery abuse,OrderBookGrain,OrderBookGrain;ParticipantInstrumentGrain;InstrumentGrain;RuleEvaluationWorkerGrain,OrderEvent;ExecutionEvent;BookSnapshot,Order-Message Burst Rate; Order Lifetime; Cross-Venue Synchronization,Rules; AI/ML optional for adaptive algorithm patterns,Optional later for adaptive/novel algorithm patterns; core scenarios are rules.
CASE-532,Algorithmic Momentum Ignition,price_momentum,Price / momentum / tape manipulation,InstrumentGrain,InstrumentGrain;OrderBookGrain;ParticipantInstrumentGrain;PositionGrain;RuleEvaluationWorkerGrain,ExecutionEvent;OrderEvent;MarketStateEvent,Price Impact; Volume Participation; Rapid Position Reversal; Order-Message Burst Rate; Order Lifetime,Rules; external promotion data may enrich pump/rumor variants,Not required for core detection.
CASE-533,Microburst Momentum Ignition,message_abuse,Message-rate / stuffing / burst abuse,ParticipantInstrumentGrain,ParticipantInstrumentGrain;OrderBookGrain;TraderGrain;RuleEvaluationWorkerGrain,OrderEvent;OrderAckEvent;MarketPhaseEvent,Price Impact; Volume Participation; Rapid Position Reversal; Order-Message Burst Rate; Order Lifetime,Rules; AI not required,Not required.
CASE-534,Order-Anticipation Manipulation,probing_algo,Probing / algorithmic liquidity discovery abuse,OrderBookGrain,OrderBookGrain;ParticipantInstrumentGrain;InstrumentGrain;RuleEvaluationWorkerGrain,OrderEvent;ExecutionEvent;BookSnapshot,Order-Message Burst Rate; Order Lifetime; Cross-Venue Synchronization,Rules; AI/ML optional for adaptive algorithm patterns,Optional later for adaptive/novel algorithm patterns; core scenarios are rules.
CASE-535,Self-Trade-Prevention Gaming,coordination,Related-account / coordinated-group behavior,CoordinationWindowGrain,CoordinationWindowGrain;RelationshipGrain;AccountGrain;BeneficialOwnerGrain;ParticipantInstrumentGrain;RuleEvaluationWorkerGrain,ExecutionEvent;OrderEvent;RelationshipEvent;AccountReference,Self / Related Beneficial Owner; Time / Price / Quantity Matching; Circular Transaction Graph; Related-Account Graph; Order-Message Burst Rate,Rules + relationship/beneficial-owner data; AI/ML optional for unknown clusters,Optional later for discovering unknown clusters; known relationships remain deterministic.
CASE-536,Matching-Engine Stress Manipulation,message_abuse,Message-rate / stuffing / burst abuse,ParticipantInstrumentGrain,ParticipantInstrumentGrain;OrderBookGrain;TraderGrain;RuleEvaluationWorkerGrain,OrderEvent;OrderAckEvent;MarketPhaseEvent,Order-Message Burst Rate; Order Lifetime; Cross-Venue Synchronization,Rules; AI not required,Not required.
